squareMeters,floor,buildYear,poiCount,price_per_m2,clinicDistance_binned,kindergartenDistance_binned,collegeDistance_binned,pharmacyDistance_binned,centreDistance_binned,price_per_m2_log,hasParkingSpace_yes,hasBalcony_yes,hasElevator_no,hasElevator_yes,type_blockOfFlats,type_tenement,condition_premium,condition_standard
65.0,1.0,2000.0,21.0,14446.0,0,0,5,0,6,9.578172838610792,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
49.5,3.0,1960.0,13.0,13434.0,2,0,1,0,8,9.50554408582681,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
62.52,3.0,2020.0,21.0,17274.0,1,0,1,0,1,9.756957759840232,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
60.66,3.0,2017.0,0.0,13106.0,7,1,8,1,9,9.480825419599443,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
26.9,3.0,1920.0,45.0,14870.0,0,0,1,0,1,9.6071010394542,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
50.0,2.0,1997.0,13.0,14600.0,1,0,1,0,6,9.588776807696428,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
30.73,3.0,2019.0,6.0,17214.0,3,0,2,0,9,9.75347828520942,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
54.51,1.0,1973.0,6.0,17024.0,1,0,2,1,6,9.742379392141371,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
53.31,2.0,2022.0,3.0,14237.0,1,1,3,1,6,9.563599488613745,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
53.74,1.0,2015.0,24.0,18422.0,1,0,1,0,1,9.821300881548181,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
43.0,3.0,2015.0,14.0,19070.0,1,0,1,0,3,9.855871698594465,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
57.0,3.0,2012.0,25.0,14544.0,0,0,6,0,6,9.58493381641726,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
35.15,1.0,1920.0,29.0,18634.0,1,1,1,0,0,9.83274314801037,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
42.68,2.0,2017.0,7.0,14878.0,4,0,3,0,7,9.607638890751288,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
47.93,10.0,2008.0,13.0,13979.0,1,0,2,0,5,9.545311482471128,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
39.7,3.0,1980.0,10.0,16096.0,2,0,0,0,2,9.686326072899465,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
64.2,1.0,2018.0,3.0,13497.0,3,0,5,0,9,9.510222717509283,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
55.0,1.0,2000.0,0.0,15000.0,1,4,2,2,9,9.615805480084347,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
69.0,1.0,2004.0,1.0,17391.0,1,0,6,1,6,9.763708110007842,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
45.0,1.0,2018.0,4.0,13889.0,4,0,4,0,7,9.53885243891622,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
43.98,7.0,1973.0,24.0,16803.0,2,0,2,0,5,9.729312720877942,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
76.0,3.0,1935.0,45.0,15132.0,0,0,0,0,1,9.624566985752919,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
50.0,4.0,2020.0,25.0,22400.0,0,0,0,0,2,10.01681623784313,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
67.0,3.0,1920.0,40.0,19104.0,0,0,0,0,2,9.857653016192328,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
69.0,1.0,2004.0,0.0,15942.0,4,2,1,2,7,9.676712414987868,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
100.0,3.0,2009.0,45.0,21368.0,1,0,0,0,1,9.969649754789797,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
68.86,2.0,2000.0,4.0,14522.0,1,1,3,1,4,9.583420019940192,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
86.0,2.0,2021.0,5.0,16163.0,1,0,9,0,9,9.690479958409808,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
50.0,2.0,2009.0,1.0,16900.0,3,0,3,1,7,9.735068900911164,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
45.5,3.0,1974.0,5.0,16154.0,2,0,4,0,4,9.689922976002242,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
34.5,2.0,2010.0,22.0,22261.0,2,0,2,0,2,10.010591547450328,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
38.0,4.0,1980.0,21.0,18500.0,1,0,1,0,3,9.825526011066415,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
47.01,1.0,2000.0,17.0,13508.0,0,0,1,0,8,9.511037381505458,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
100.0,3.0,1920.0,45.0,11295.0,0,0,0,0,2,9.332115428902103,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
100.0,2.0,1920.0,45.0,19924.0,1,0,0,0,0,9.899680314193175,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
49.96,2.0,1922.0,45.0,23999.0,1,0,0,0,1,10.085767441795337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
66.0,1.0,2021.0,7.0,16197.0,0,0,3,1,4,9.692581318886397,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
46.76,14.0,2022.0,11.0,21386.0,1,0,1,0,5,9.970491781316602,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
43.0,6.0,1997.0,2.0,13930.0,1,0,5,1,4,9.54180006677385,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
45.87,2.0,2000.0,1.0,10879.0,2,0,6,1,6,9.294589604421082,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
34.0,2.0,2020.0,3.0,24356.0,1,1,2,0,2,10.100533504728464,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
78.0,2.0,1920.0,32.0,18462.0,0,1,1,0,2,9.823469844550097,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
35.0,1.0,1930.0,45.0,25399.0,1,1,0,0,0,10.142465082152865,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
98.81,4.0,1926.0,45.0,18925.0,0,0,1,0,0,9.84823907830565,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
33.0,4.0,2021.0,4.0,21182.0,2,0,5,1,6,9.960907043403614,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
51.5,3.0,2016.0,0.0,14854.0,3,2,2,2,9,9.606024468229242,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
67.0,1.0,1953.0,30.0,12836.0,3,0,0,0,9,9.460009002229748,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
43.0,6.0,1990.0,2.0,14419.0,1,0,5,1,4,9.576302060306647,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
40.0,3.0,1970.0,27.0,12000.0,2,0,0,0,9,9.392661928770137,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
79.0,3.0,1920.0,45.0,20190.0,0,0,0,0,0,9.912942711306883,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
35.7,3.0,1920.0,37.0,17059.0,0,0,0,0,2,9.74443320268052,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
55.88,10.0,1970.0,28.0,12509.0,3,0,1,0,9,9.434203664214742,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
100.0,4.0,1929.0,45.0,13000.0,1,0,0,0,0,9.472704636443673,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
75.88,3.0,2023.0,1.0,12500.0,7,1,8,1,9,9.433483923290392,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
81.0,3.0,1998.0,8.0,13000.0,1,0,4,0,5,9.472704636443673,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
58.0,3.0,2002.0,19.0,15776.0,0,0,4,0,4,9.666245076842417,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
49.1,5.0,1930.0,45.0,22490.0,0,0,0,0,1,10.020826044953361,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
46.0,2.0,2016.0,45.0,25399.0,0,1,1,0,1,10.142465082152865,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
34.28,1.0,2008.0,9.0,15023.0,2,0,3,0,6,9.617337639062423,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
51.85,1.0,2023.0,28.0,25399.0,0,0,1,0,1,10.142465082152865,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
51.85,2.0,2023.0,28.0,25399.0,0,0,1,0,1,10.142465082152865,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
32.38,3.0,2023.0,0.0,15905.0,4,4,7,4,9,9.674388804183245,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
67.5,4.0,2008.0,45.0,21852.0,0,0,1,0,1,9.992047729515608,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
53.38,4.0,2001.0,8.0,14593.0,0,1,2,0,5,9.588297240667746,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58.0,13.0,2022.0,11.0,24138.0,1,0,1,0,5,10.091542641177844,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
43.17,4.0,2023.0,29.0,25399.0,0,0,0,0,2,10.142465082152865,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
100.0,2.0,2023.0,1.0,14396.0,4,1,2,0,9,9.574705669198922,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
38.71,7.0,2023.0,4.0,17722.0,1,1,4,1,4,9.782562084607248,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
32.0,11.0,1976.0,45.0,15938.0,0,0,0,0,1,9.676461473957694,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
76.0,3.0,1950.0,42.0,15789.0,0,1,1,0,1,9.667068774021889,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
43.3,3.0,1996.0,17.0,14988.0,1,0,3,0,5,9.615005159913578,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
35.0,3.0,2000.0,10.0,14286.0,0,0,5,0,5,9.567035315714918,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
63.0,1.0,1922.0,45.0,18810.0,1,1,0,0,1,9.842143922295076,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
48.74,3.0,2019.0,0.0,14157.0,2,1,8,2,9,9.557964480394498,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
66.69,1.0,2000.0,17.0,11898.0,1,0,4,0,8,9.38412559774785,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
51.5,5.0,2008.0,11.0,15922.0,1,0,2,0,5,9.675457079648524,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
65.0,4.0,1983.0,18.0,12569.0,1,0,2,0,5,9.438988743924838,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30.48,2.0,2016.0,7.0,25399.0,1,0,4,1,5,10.142465082152865,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
41.19,4.0,2023.0,1.0,14785.0,2,1,2,1,5,9.601368432286577,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
43.0,6.0,1970.0,2.0,14419.0,1,0,5,1,4,9.576302060306647,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
100.0,2.0,2023.0,1.0,19500.0,2,1,2,1,6,9.878169744551839,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
83.06,2.0,2024.0,3.0,18493.0,2,2,2,0,5,9.825147561084876,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
46.5,2.0,2005.0,2.0,14194.0,3,0,4,1,9,9.560574619084928,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
63.38,3.0,2022.0,4.0,25000.0,1,0,3,1,7,10.126631103850338,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
44.12,3.0,2015.0,6.0,13123.0,7,0,7,0,9,9.482121694896287,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
80.2,2.0,2000.0,19.0,19327.0,0,0,1,0,3,9.869258360985468,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
87.8,4.0,1922.0,31.0,13900.0,0,0,0,0,3,9.539644119118783,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
41.56,2.0,2017.0,0.0,15640.0,2,1,8,2,9,9.657587014099303,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
36.7,1.0,1920.0,45.0,25000.0,0,0,0,0,1,10.126631103850338,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,8.0,1978.0,11.0,16333.0,0,0,3,0,3,9.70094288005314,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
43.0,3.0,1960.0,23.0,12791.0,3,0,0,0,9,9.456497077599392,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
55.08,1.0,2023.0,5.0,14900.0,1,0,3,0,6,9.60911649193355,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
35.5,2.0,1922.0,12.0,15465.0,0,0,4,0,5,9.64633468511917,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
83.61,1.0,1920.0,45.0,17928.0,0,0,0,0,1,9.794119015480764,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
68.0,3.0,2024.0,6.0,12485.0,1,0,8,0,7,9.432283202713874,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
86.0,3.0,1922.0,42.0,21500.0,0,0,1,0,1,9.975808214115753,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
50.0,2.0,2016.0,10.0,19800.0,1,0,3,0,3,9.893437216682626,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
64.0,2.0,2014.0,14.0,21094.0,0,0,1,0,2,9.95674391883656,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
35.0,3.0,1930.0,45.0,15710.0,0,0,0,0,1,9.662052731249666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
53.9,3.0,1975.0,10.0,10946.0,2,0,1,0,8,9.300729371703863,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
39.5,1.0,2000.0,6.0,18203.0,1,0,8,0,7,9.809341694645898,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
100.0,3.0,1920.0,37.0,15517.0,0,0,0,0,2,9.649691476083484,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
51.0,4.0,2021.0,25.0,21961.0,0,0,0,0,2,9.997023431927293,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
38.36,7.0,2022.0,20.0,25399.0,0,0,0,0,2,10.142465082152865,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
56.0,2.0,1980.0,6.0,14286.0,2,1,4,1,6,9.567035315714918,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
64.0,3.0,2009.0,4.0,13094.0,1,0,5,1,5,9.479909389001037,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
80.0,4.0,2023.0,7.0,17062.0,0,0,2,0,4,9.74460904746864,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
61.0,4.0,1970.0,8.0,14902.0,0,0,3,0,4,9.609250711113672,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
50.26,3.0,2023.0,6.0,16912.0,1,0,1,0,5,9.735778708110018,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
50.76,2.0,2000.0,2.0,10900.0,5,4,8,5,9,9.296518068217235,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
100.0,4.0,1920.0,45.0,19549.0,0,0,0,0,1,9.88067941321012,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
55.57,2.0,2022.0,12.0,19900.0,1,0,3,0,3,9.898475010712584,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
57.0,7.0,1978.0,31.0,16667.0,0,0,0,0,3,9.721185995542177,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
100.0,3.0,1920.0,45.0,19615.0,0,0,0,0,0,9.884049858643653,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
66.0,1.0,2019.0,0.0,12712.0,2,3,7,4,9,9.450301708216552,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
74.0,2.0,2023.0,1.0,15135.0,6,5,7,4,8,9.624765221455819,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
100.0,2.0,2023.0,1.0,13859.0,6,5,7,4,8,9.536690120068803,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
56.9,7.0,1978.0,22.0,16696.0,0,0,0,0,3,9.722924448757036,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
100.0,4.0,1938.0,45.0,23494.0,0,0,0,0,1,10.064500348383831,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
70.39,1.0,1920.0,37.0,18881.0,0,0,0,0,2,9.845911404398532,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
50.0,5.0,2013.0,45.0,19600.0,1,1,1,0,1,9.883284845218608,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
79.4,4.0,2008.0,4.0,20000.0,1,1,1,1,2,9.903487552536127,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
83.0,3.0,2000.0,22.0,12892.0,3,0,1,0,9,9.464362242935328,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
47.62,3.0,2023.0,6.0,17010.0,1,0,1,0,5,9.741556685389908,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
62.0,4.0,1920.0,45.0,16935.0,0,0,1,0,0,9.737137765251871,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
66.61,7.0,2017.0,0.0,20012.0,2,1,4,1,4,9.904087372608096,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
42.58,1.0,1928.0,8.0,19469.0,1,1,3,0,3,9.87657873597891,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
100.0,1.0,1997.0,12.0,13064.0,1,0,2,0,3,9.4776156346503,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
40.55,4.0,1936.0,45.0,22500.0,0,0,0,0,1,10.021270588192511,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
72.0,1.0,2001.0,0.0,18472.0,5,4,5,3,8,9.824011351034331,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
100.0,2.0,2019.0,3.0,15922.0,1,1,0,1,4,9.675457079648524,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
50.87,3.0,1955.0,23.0,13328.0,3,0,0,0,9,9.497622364406624,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
78.7,3.0,2010.0,16.0,13100.0,2,0,2,0,9,9.480367509189243,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
45.23,6.0,1978.0,1.0,13243.0,3,0,3,1,7,9.491224389926964,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
38.36,7.0,2022.0,16.0,25399.0,0,0,1,0,2,10.142465082152865,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
54.3,7.0,1975.0,7.0,14641.0,1,0,2,1,6,9.591581091193483,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
70.02,1.0,1985.0,7.0,12839.0,0,1,3,0,4,9.460242692591084,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
72.05,1.0,2000.0,1.0,18459.0,5,4,6,3,8,9.8233073354086,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
36.09,3.0,2018.0,18.0,23829.0,0,0,1,1,2,10.078658605301241,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
60.0,3.0,2013.0,5.0,11483.0,0,1,4,0,6,9.34862295977619,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
49.0,7.0,2000.0,20.0,14694.0,0,0,4,0,4,9.595194526180222,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
68.54,4.0,2009.0,4.0,13992.0,4,0,4,0,7,9.546241016698438,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
42.53,4.0,1930.0,45.0,21867.0,0,0,0,0,0,9.992733930050322,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
83.49,2.0,2015.0,4.0,13175.0,2,1,8,0,7,9.486076373409563,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
50.75,1.0,2022.0,9.0,21999.0,0,0,1,0,2,9.998752276761909,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
49.5,3.0,1922.0,45.0,20000.0,0,0,1,0,0,9.903487552536127,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
38.0,7.0,2022.0,25.0,25399.0,0,0,0,0,2,10.142465082152865,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
62.28,3.0,2022.0,7.0,24888.0,0,0,3,1,4,10.122141038577473,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
77.3,3.0,1922.0,45.0,17142.0,0,0,0,0,1,9.749286871458828,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
35.62,3.0,1922.0,45.0,16993.0,0,0,0,0,1,9.740556773534106,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
38.0,7.0,1960.0,12.0,17800.0,1,0,1,0,4,9.786953736280177,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
63.15,1.0,2024.0,6.0,14700.0,0,0,4,0,6,9.595602772766828,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
65.39,1.0,2024.0,6.0,14716.0,0,0,4,0,6,9.596690616224665,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
100.0,2.0,2024.0,1.0,14200.0,1,1,5,1,7,9.560997243589352,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
63.0,4.0,2009.0,5.0,23016.0,1,1,0,1,2,10.043944905231385,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
46.76,14.0,2022.0,11.0,21386.0,1,0,1,0,5,9.970491781316602,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
49.53,3.0,2003.0,1.0,15950.0,1,1,1,1,3,9.67721410821299,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
49.1,1.0,1920.0,44.0,19939.0,0,1,1,0,1,9.900432891806899,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
46.76,14.0,2022.0,9.0,21386.0,1,0,0,0,5,9.970491781316602,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
80.0,2.0,1920.0,34.0,18500.0,0,1,1,0,2,9.825526011066415,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
67.51,2.0,2022.0,5.0,17900.0,0,0,3,1,4,9.792555991828847,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
41.84,1.0,2023.0,7.0,17000.0,1,0,2,1,6,9.740968623038354,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
40.0,1.0,1960.0,2.0,12250.0,3,1,9,0,8,9.413281215972873,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
57.75,3.0,2000.0,18.0,13853.0,1,0,2,0,5,9.536257094657879,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
33.02,4.0,2019.0,33.0,25399.0,0,1,1,0,2,10.142465082152865,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
99.13,3.0,2008.0,19.0,13972.0,0,0,4,0,4,9.544810605926722,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
44.38,3.0,1937.0,28.0,19500.0,1,0,1,0,3,9.878169744551839,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
99.13,3.0,2008.0,19.0,13972.0,0,0,4,0,4,9.544810605926722,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
99.13,3.0,2008.0,19.0,12963.0,0,0,4,0,4,9.469854424600042,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
32.8,5.0,2020.0,4.0,25399.0,1,1,2,0,2,10.142465082152865,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
38.0,4.0,1970.0,18.0,18500.0,1,0,1,0,3,9.825526011066415,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
100.0,2.0,1942.0,9.0,10968.0,3,2,3,0,6,9.30273722124215,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
67.77,3.0,2014.0,3.0,16084.0,2,1,9,0,8,9.685580268017164,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
100.0,1.0,2018.0,0.0,12861.0,4,2,1,2,7,9.461954755266087,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
52.0,1.0,1992.0,7.0,15577.0,1,1,2,1,2,9.653550746326605,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
78.4,3.0,2021.0,5.0,12717.0,1,0,9,0,9,9.450694960020746,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
58.0,3.0,1930.0,45.0,20690.0,1,0,1,0,0,9.93740577073959,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
100.0,1.0,2022.0,3.0,13426.0,2,0,4,0,6,9.504948404498696,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
59.0,1.0,2008.0,3.0,13898.0,1,0,6,1,6,9.539500223874272,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
81.0,4.0,1930.0,45.0,24198.0,1,0,1,0,0,10.094025264101424,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
36.25,2.0,2001.0,0.0,17103.0,2,1,2,1,8,9.74700916569969,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
51.0,3.0,2010.0,23.0,17255.0,0,0,1,0,2,9.755857235532103,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
64.0,1.0,1952.0,44.0,16406.0,0,1,1,0,1,9.705402400562695,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
37.0,3.0,1964.0,23.0,20000.0,1,0,1,0,1,9.903487552536127,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
87.0,2.0,2021.0,5.0,15517.0,2,0,9,0,9,9.649691476083484,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
61.11,3.0,2000.0,30.0,13075.0,2,0,0,0,9,9.478457288933123,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
100.0,4.0,1922.0,45.0,21138.0,0,0,0,0,1,9.958827647569292,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
100.0,2.0,2020.0,18.0,11155.0,1,0,2,0,5,9.319643106866632,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
45.0,1.0,2023.0,3.0,14000.0,2,0,5,1,6,9.546812608597396,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
81.23,2.0,2022.0,18.0,25399.0,0,0,0,0,1,10.142465082152865,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
66.11,2.0,2018.0,1.0,14370.0,3,0,3,1,7,9.57289797907307,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
100.0,3.0,1991.0,27.0,10993.0,0,0,1,0,3,9.305013985578864,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
